pid	cui	drugterm	source
9062	C3496085    	cotton fiber extract	RXNorm
9063	C3864845    	cottonmouth venom	RXNorm
9064	C2701586    	cotton seed allergenic extract	RXNorm
9065	C3257522    	cotton seed extract	RXNorm
9066	C2702222    	cottonseed extract	RXNorm
9067	C2702362    	cow milk allergenic extract	RXNorm
9068	C4049886    	coxsackievirus a	RXNorm
9069	C0010243    	coxsackieviruses b	RXNorm
9070	C2702369    	crab allergenic extract	RXNorm
9071	C3537575    	crambe maritima leaf extract	RXNorm
9072	C3700877    	crambe maritima whole extract	RXNorm
9073	C2740793    	cranberry allergenic extract	RXNorm
9074	C0453273    	cranberry preparation	RXNorm
9075	C0056464    	crataegus extract	RXNorm
9076	C3486723    	crataegus laevigata fruit	RXNorm
9077	C4550586    	crataegus mexicana whole extract	RXNorm
9078	C3267301    	crataegus monogyna flower extract	RXNorm
9079	C3474201    	crataegus monogyna fruit extract	RXNorm
9080	C4224798    	crataegus monogyna leaf extract	RXNorm
9081	C2980883    	creeping bentgrass pollen extract	RXNorm
9082	C3695938    	crested dogstail pollen extract	RXNorm
9083	C2726996    	cricket allergenic extract	RXNorm
9084	C3643368    	crinum asiaticum whole extract	RXNorm
9085	C3256206    	crithmum maritimum extract	RXNorm
9086	C4083760    	crocus sativus flower extract	RXNorm
9087	C2726767    	crotalus adamanteus antivenin	RXNorm
9088	C2726769    	crotalus atrox antivenin	RXNorm
9089	C3485056    	crotalus horridus horridus venom	RXNorm
9090	C2726771    	crotalus scutulatus antivenin	RXNorm
9091	C4048843    	croton eluteria bark extract	RXNorm
9092	C3537578    	croton lechleri resin	RXNorm
9093	C4059916    	croton lechleri whole extract	RXNorm
9094	C3488280    	croton tiglium seed extract	RXNorm
9095	C3848579    	croton tiglium whole extract	RXNorm
9096	C3496937    	crypthecodinium cohnii dha oil	RXNorm
9097	C3489001    	cryptocarya agathophylla leaf oil	RXNorm
9098	C4473617    	cryptomeria japonica leaf extract	RXNorm
9099	C3256207    	cucumaria frondosa preparation	RXNorm
9100	C3256208    	cucumaria sea cucumber extract	RXNorm
9101	C2740796    	cucumber allergenic extract	RXNorm
9102	C3256209    	cucumber fruit oil	RXNorm
9103	C3256211    	cucumber seed extract	RXNorm
9104	C3651768    	cucumis melo extract	RXNorm
9105	C3883280    	cucumis sativus leaf extract	RXNorm
9106	C3695963    	cucumis sativus whole extract	RXNorm
9107	C3848604    	cucurbita pepo flower extract	RXNorm
9108	C3834094    	cucurbita pepo whole extract	RXNorm
9109	C3486724    	culex pipiens preparation	RXNorm
9110	C3485005    	cullen corylifolium fruit extract	RXNorm
9111	C4283123    	cullen corylifolium whole extract	RXNorm
9112	C3152793    	cultivated barley pollen extract	RXNorm
9113	C3257524    	cultivated mushroom extract	RXNorm
9114	C2701317    	cultivated oat pollen extract	RXNorm
9115	C2940212    	cultivated rye grass pollen extract	RXNorm
9116	C2741531    	cumin allergenic extract	RXNorm
9117	C3496117    	cupressus sempervirens leaf extract	RXNorm
9118	C3488963    	cupressus sempervirens leaf oil	RXNorm
9119	C3256212    	cupressus sempervirens seed extract	RXNorm
9120	C3695975    	cupressus sempervirens whole extract	RXNorm
9121	C0056592    	cupric acetate	RXNorm
9122	C3486725    	cupric arsenite	RXNorm
9123	C3486597    	cupric carbonate basic	RXNorm
9124	C1177210    	cupric cation	RXNorm
9125	C0056593    	cupric chloride	RXNorm
9126	C0056595    	cupric glycinate	RXNorm
9127	C4306722    	cupric triethanolamine	RXNorm
9128	C3855230    	curcuma amada whole extract	RXNorm
9129	C3695984    	curcuma aromatica root oil	RXNorm
9130	C3256213    	curcuma longa leaf extract	RXNorm
9131	C3540735    	curcuma longa whole extract	RXNorm
9132	C2954886    	curcuma xanthorrhiza oil	RXNorm
9133	C4020226    	curcuma zedoaria leaf extract	RXNorm
9134	C2348018    	curcuma zedoria root extract	RXNorm
9135	C3505160    	cured fat pork side bacon	RXNorm
9136	C2701459    	curvularia extract	RXNorm
9137	C4238329    	cuscuta australis seed extract	RXNorm
9138	C3485006    	cuscuta chinensis seed extract	RXNorm
9139	C3256214    	cuscuta japonica seed extract	RXNorm
9140	C0937614    	cuttle fish ink	RXNorm
9141	C3486726    	cuttlefish preparation	RXNorm
9142	C0304961    	cyanocobalamin co57	RXNorm
9143	C4306726    	cyathea medullaris leaf extract	RXNorm
9144	C3256672    	cyathula officinalis root extract	RXNorm
9145	C3663395    	cyberlindnera jadinii rna	RXNorm
9146	C0603000    	cyclamen aldehyde	RXNorm
9147	C3485561    	cyclamen purpurascens tuber extract	RXNorm
9148	C3883233    	cyclohexyl cinnamate	RXNorm
9149	C3256215    	cyclomethicone 4	RXNorm
9150	C3256216    	cyclomethicone 5	RXNorm
9151	C3256217    	cyclomethicone 6	RXNorm
9152	C4300878    	cyclomethicone 7	RXNorm
9153	C3666147    	cyclopia intermedia leaf extract	RXNorm
9154	C3256218    	cydonia oblonga seed extract	RXNorm
9155	C4081230    	cymbidium hookerianum flower extract	RXNorm
9156	C3256673    	cymbopogon citratus leaf extract	RXNorm
9157	C3864835    	cymbopogon citratus whole extract	RXNorm
9158	C3692721    	cymbopogon flexuosus whole extract	RXNorm
9159	C3692722    	cymbopogon martini top extract	RXNorm
9160	C3818717    	cymbopogon martini whole extract	RXNorm
9161	C4256788    	cymbopogon nardus whole extract	RXNorm
9162	C3256219    	cymbopogon schoenanthus leaf extract	RXNorm
9163	C3256220    	cymbopogon schoenanthus oil	RXNorm
9164	C3257280    	cymbopogon schoenanthus top extract	RXNorm
9165	C4535286    	cymbopogon schoenanthus whole extract	RXNorm
9166	C3854882    	cynanchum paniculatum root extract	RXNorm
9167	C3864847    	cynanchum stauntonii root extract	RXNorm
9168	C3489112    	cynanchum vincetoxicum leaf extract	RXNorm
9169	C3488342    	cynanchum vincetoxicum root extract	RXNorm
9170	C0771144    	cynara preparation	RXNorm
9171	C3486391    	cynara scolymus leaf extract	RXNorm
9172	C4282062    	cynara scolymus whole extract	RXNorm
9173	C1445387    	cynodon dactylon extract	RXNorm
9174	C3663502    	cyperus esculentus leaf extract	RXNorm
9175	C2348030    	cyperus rotundus root extract	RXNorm
9176	C3486737    	cypripedium parvifolum root extract	RXNorm
9177	C3855208    	cytisus scoparius flower extract	RXNorm
9178	C0057002    	cytomegalovirus immune globulin	RXNorm
9179	C1446451    	dactylis glomerata allergenic extract	RXNorm
9180	C2981069    	dactylis glomerata top extract	RXNorm
9181	C3695986    	dactylopius coccus whole extract	RXNorm
9182	C3555478    	daemonodrops draco resin	RXNorm
9183	C3663718    	daemonorops draco whole extract	RXNorm
9184	C3484463    	dalbergia pinnata root extract	RXNorm
9185	C0772118    	damiana extract	RXNorm
9186	C0936182    	damiana leaf preparation	RXNorm
9187	C2701282    	dandelion pollen extract	RXNorm
9188	C3486748    	danio rerio egg preparation	RXNorm
9189	C3486392    	daphne mezereum bark extract	RXNorm
9190	C3848589    	daphne mezereum whole extract	RXNorm
9191	C3486749    	daphne odora bark extract	RXNorm
9192	C2731902    	dark leaved mugwort pollen extract	RXNorm
9193	C2740799    	date allergenic extract	RXNorm
9194	C2701749    	date palm pollen extract	RXNorm
9195	C0771653    	datura stramonium extract	RXNorm
9196	C4520845    	datura stramonium whole extract	RXNorm
9197	C0717668    	daunorubicin liposomal	RXNorm
9198	C3710068    	davana oil	RXNorm
9199	C0888714    	d&c blue no. 4	RXNorm
9200	C2348056    	d&c brown no. 1	RXNorm
9201	C0982100    	d & c green 5	RXNorm
9202	C0072651    	d&c green no. 8	RXNorm
9203	C2348057    	d&c orange no. 10	RXNorm
9204	C2348058    	d&c orange no. 11	RXNorm
9205	C0069592    	d&c orange no. 4	RXNorm
9206	C2348059    	d&c orange no. 5	RXNorm
9207	C0982105    	d & c red # 30 aluminum lake	RXNorm
9208	C2348061    	d&c red no. 21	RXNorm
9209	C0205892    	d & c red no. 27	RXNorm
9210	C3257193    	d&c red no. 27 aluminum lake	RXNorm
9211	C1383453    	d&c red no. 28	RXNorm
9212	C0982104    	d&c red no. 30	RXNorm
9213	C0057074    	d.c. red no. 33	RXNorm
9214	C2348063    	d&c red no. 34	RXNorm
9215	C0208322    	d.c. red no. 36	RXNorm
9216	C1509303    	d&c red no. 6	RXNorm
9217	C3832921    	d&c red no. 6 barium lake	RXNorm
9218	C1509304    	d&c red no. 7	RXNorm
9219	C2343848    	d&c violet no. 2	RXNorm
9220	C0982109    	d&c yellow no. 10 aluminum lake	RXNorm
9221	C0112458    	d&c yellow no. 11	RXNorm
9222	C3818746    	decylamine oxide	RXNorm
9223	C3282506    	decylene glycol	RXNorm
9224	C1509204    	decyl glucoside	RXNorm
9225	C4293268    	decyl isostearate	RXNorm
9226	C3651717    	decyl jojobate	RXNorm
9227	C3256614    	decyl oleate	RXNorm
9228	C3818696    	decyl olivate	RXNorm
9229	C3528890    	decyl palmitate	RXNorm
9230	C0057269    	dehydroacetic acid	RXNorm
9231	C3864841    	dehydroxanthan gum	RXNorm
9232	C0937615    	delphinium staphisagria preparation	RXNorm
9233	C3484415    	delphinium staphisagria seed extract	RXNorm
9234	C3256910    	dendranthema indicum flower extract	RXNorm
9235	C4271505    	dendrobium bigibbum flower extract	RXNorm
9236	C3555477    	dendrobium nobile stem extract	RXNorm
9237	C3651763    	desert date extract	RXNorm
9238	C2701202    	desert ragweed pollen extract	RXNorm
9239	C3883237    	desert sand verbena leaf extract	RXNorm
9240	C0772095    	detajmium bitartrate	RXNorm
9241	C0771537    	devil's claw preparation	RXNorm
9242	C0717685    	dextran 1	RXNorm
9243	C1177017    	dextran 110	RXNorm
9244	C0011793    	dextran 40	RXNorm
9245	C0011795    	dextran 70	RXNorm
9246	C0011796    	dextran 75	RXNorm
9247	C3255662    	dextranase penicillium	RXNorm
9248	C3255931    	diacetylated monoglycerides	RXNorm
9249	C2948090    	diacetyl benzoyl lathyrol	RXNorm
9250	C3465255    	diacetyl boldine	RXNorm
9251	C4046712    	diaminohydroxypropanetetraacetic acid	RXNorm
9252	C3255932    	diamond turbot extract	RXNorm
9253	C3651771    	dianthus caryophyllus flower extract	RXNorm
9254	C3474071    	dianthus chinensis whole extract	RXNorm
9255	C0147942    	diatrizoic acid	RXNorm
9256	C0138037    	dibasic potassium phosphate	RXNorm
9257	C0724570    	dibasic sodium phosphate heptahydrate	RXNorm
9258	C0653785    	dibenzyl ether	RXNorm
9259	C0385231    	dibenzylidene sorbitol	RXNorm
9260	C3535648    	dibutyl ethylhexanoyl glutamide	RXNorm
9261	C3535647    	dibutyl lauroyl glutamide	RXNorm
9262	C0057803    	dibutyl maleate	RXNorm
9263	C3255933    	dicaprylyl carbonate	RXNorm
9264	C2342354    	dicaprylyl ether	RXNorm
9265	C3818728    	dicentra canadensis root extract	RXNorm
9266	C3555508    	dicetyldimonium chloride	RXNorm
9267	C3486750    	dichromate ion	RXNorm
9268	C0950483    	dicobalt edetate	RXNorm
9269	C1109213    	dicresulene polymer	RXNorm
9270	C4477254    	dictamnus dasycarpus root extract	RXNorm
9271	C3692845    	dictamnus dasycarpus whole extract	RXNorm
9272	C3669133    	dictyopteris polypodioides extract	RXNorm
9273	C0283828    	didecyldimethylammonium chloride	RXNorm
9274	C3857945    	didecyl ether	RXNorm
9275	C0057908    	didodecyl phosphate	RXNorm
9276	C3486759    	dieffenbachia seguine extract	RXNorm
9277	C3256029    	diethanolamine cetyl phosphate	RXNorm
9278	C0057920    	diethanolamine fusidate	RXNorm
9279	C3663109    	diethoxyethyl succinate	RXNorm
9280	C0610988    	diethylamine salicylate	RXNorm
9281	C3465011    	diethylene glycol adipate	RXNorm
9282	C3665001    	diethylene glycol diethyl ether	RXNorm
9283	C0057948    	diethylene glycol distearate	RXNorm
9284	C0054274    	diethylene glycol monobutyl ether	RXNorm
9285	C0054673    	diethylene glycol monoethyl ether	RXNorm
9286	C0057950    	diethylene glycol monomethyl ether	RXNorm
9287	C4057778    	diethylene glycol monophenyl ether	RXNorm
9288	C3256032    	diethylhexyl adipate	RXNorm
9289	C3256033    	diethylhexyl carbonate	RXNorm
9290	C3256034    	diethylhexyl maleate	RXNorm
9291	C3265532    	diethylhexyl sebacate	RXNorm
9292	C3256035    	diethylhexyl succinate	RXNorm
9293	C3267547    	diethylhexyl syringylidenemalonate	RXNorm
9294	C3535876    	diethyl oxalacetate	RXNorm
9295	C0057936    	diethyl sulfate	RXNorm
9296	C0770121    	digitalis leaf extract	RXNorm
9297	C0304520    	digitalis preparation	RXNorm
9298	C3500588    	digitalis purpurea whole extract	RXNorm
9299	C4541954    	diglycerin monostearate	RXNorm
9300	C0982120    	diglycol stearate	RXNorm
9301	C0700607    	digoxin antibodies fab fragments	RXNorm
9302	C0058031    	dihematoporphyrin ether	RXNorm
9303	C3709688    	diheptyl succinate	RXNorm
9304	C0058134    	dihydroxyaluminum aminoacetate	RXNorm
9305	C0058135    	dihydroxyaluminum sodium carbonate	RXNorm
9306	C0047828    	dihydroxybutyl ether	RXNorm
9307	C3535825    	dihydroxycetyl phosphate	RXNorm
9308	C3256038    	dihydroxyethyl cocamine oxide	RXNorm
9309	C4081493    	dihydroxyethyl stearamine oxide	RXNorm
9310	C3256040    	diisobutyl adipate	RXNorm
9311	C3645269    	diisocetyl dodecanedioate	RXNorm
9312	C4033467    	diisodecyl adipate	RXNorm
9313	C4256802    	diisooctyl adipate	RXNorm
9314	C0627405    	diisopropyl adipate	RXNorm
9315	C0058164    	diisopropylamine dichloroacetate	RXNorm
9316	C3256743    	diisopropyl dilinoleate	RXNorm
9317	C4276005    	diisopropyl paraoxon	RXNorm
9318	C0164628    	diisopropyl sebacate	RXNorm
9319	C4018678    	diisostearyl dimer dilinoleate	RXNorm
9320	C3256041    	diisostearyl malate	RXNorm
9321	C3859424    	dilauryl citrate	RXNorm
9322	C3848605    	dilauryldimonium chloride	RXNorm
9323	C4276015    	dilinoleic acid propanediol copolymer	RXNorm
9324	C2726147    	dill allergenic extract	RXNorm
9325	C3256042    	dilsea carnosa extract	RXNorm
9326	C0982121    	diltiazem maleate	RXNorm
9327	C0771610    	dimecrotic acid	RXNorm
9328	C3818778    	dimer dilinoleyl dimer dilinoleate	RXNorm
9329	C3256155    	dimethicone 1000	RXNorm
9330	C0282351    	dimethicone 20	RXNorm
9331	C3475150    	dimethicone 200	RXNorm
9332	C1273023    	dimethicone 350	RXNorm
9333	C4020325    	dimethiconol gum	RXNorm
9334	C4530637    	dimethoxytolyl propylresorcinol	RXNorm
9335	C3475128    	dimethyl benzyl carbinyl acetate	RXNorm
9336	C3267229    	dimethyl capramide	RXNorm
9337	C3257768    	dimethyl lauramine	RXNorm
9338	C4541176    	dimethyl lauramine oleate	RXNorm
9339	C3832870    	dimethylmethoxy chromanol	RXNorm
9340	C3665207    	dimethylmethoxy chromanyl palmitate	RXNorm
9341	C3464653    	dimethyl palmitamine	RXNorm
9342	C4476289    	dimethyl salicylate	RXNorm
9343	C3663719    	dimethyl sebacate	RXNorm
9344	C3644410    	dimethylsilanol hyaluronate	RXNorm
9345	C3832942    	dioctyldimonium chloride	RXNorm
9346	C3643361    	dioctyldodecyl dodecanedioate	RXNorm
9347	C1451182    	dioctyl maleate	RXNorm
9348	C3892851    	dioscorea oppositifolia whole extract	RXNorm
9349	C2947577    	dioscorea villosa tuber extract	RXNorm
9350	C3256227    	diospyros kaki leaf extract	RXNorm
9351	C4056446    	diospyros mespiliformis leaf extract	RXNorm
9352	C3256228    	dipalmitoyl hydroxyproline	RXNorm
9353	C3256229    	dipentaerythrityl hexacaprylate	RXNorm
9354	C3475129    	dipentaerythrityl hexahydroxystearate	RXNorm
9355	C3834071    	dipentaerythrityl hexastearate	RXNorm
9356	C0601126    	dipentamethylenethiuram disulfide	RXNorm
9357	C3496831    	diphenylsiloxy phenyl trimethicone	RXNorm
9358	C0772461    	dipotassium adipate	RXNorm
9359	C4026202    	dipropylene glycol caprylate	RXNorm
9360	C3257293    	dipropylene glycol dibenzoate	RXNorm
9361	C3485007    	dipsacus asper root extract	RXNorm
9362	C4306728    	dipsacus fullonum root extract	RXNorm
9363	C4475137    	dipsacus fullonum whole extract	RXNorm
9364	C3256516    	dipteryx odorata seed extract	RXNorm
9365	C0724573    	diptheria protein	RXNorm
9366	C0058460    	disilver oxide	RXNorm
9367	C4534742    	disodium acetyl glucosamine phosphate	RXNorm
9368	C4080602    	disodium distyrylbiphenyl disulfonate	RXNorm
9369	C0058470    	disperse blue 106	RXNorm
9370	C0440027    	disperse blue 3	RXNorm
9371	C3538504    	disteardimonium hectorite	RXNorm
9372	C3256524    	distearyl ether	RXNorm
9373	C3267311    	distearyl phthalamic acid	RXNorm
9374	C4284740    	ditch stonecroft extract	RXNorm
9375	C4081452    	ditetracycline tetrasodium edetate	RXNorm
9376	C4519381    	dittrichia viscosa whole extract	RXNorm
9377	C0771139    	dobesilic acid	RXNorm
9378	C1828724    	docosaenoic acid	RXNorm
9379	C0058636    	dodecylbenzenesulfonic acid	RXNorm
9380	C3256611    	dodecyl benzoate	RXNorm
9381	C0064688    	dodecyl gallate	RXNorm
9382	C3892864    	dodecyl propionate	RXNorm
9383	C2723639    	dogfennel pollen extract	RXNorm
9384	C2727176    	dog flea allergenic extract	RXNorm
9385	C2731508    	dog hair extract	RXNorm
9386	C2722030    	dog skin extract	RXNorm
9387	C2702395    	domestic cow hair extract	RXNorm
9388	C2701451    	domestic cow skin extract	RXNorm
9389	C2731513    	domestic goat hair extract	RXNorm
9390	C2701447    	domestic goat skin extract	RXNorm
9391	C2825443    	dopa dl	RXNorm
9392	C3152887    	douglas fir pollen extract	RXNorm
9393	C0717726    	doxorubicin liposome	RXNorm
9394	C1644606    	dragon's blood extract	RXNorm
9395	C4530536    	drimia indica bulb extract	RXNorm
9396	C3472925    	drimia maritima bulb extract	RXNorm
9397	C4550587    	drimia maritima whole extract	RXNorm
9398	C1614456    	drometrizole trisiloxane	RXNorm
9399	C3484435    	drosera anglica extract	RXNorm
9400	C3538055    	drosera intermedia extract	RXNorm
9401	C0937617    	drosera rotundifolia extract	RXNorm
9402	C3256837    	drynaria fortunei root extract	RXNorm
9403	C4080261    	drynaria fortunei whole extract	RXNorm
9404	C3474582    	duboisia leichhardtii leaf extract	RXNorm
9405	C2725890    	duck allergenic extract	RXNorm
9406	C1445191    	duck feather extract	RXNorm
